area,things,location,size,ciy_part,non_city_part,non_city_sub,date,items,tranf,height,tpye,usage,material,compele_year,tranf_area,house,hall,toilet,part_house,org,total_price,price_per_m,car_tpye,car_area,car_price
安南區,土地,科工段451~480地號,9405.93,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,117105000,12450,,0.0,0
安南區,土地,學東段451~480地號,204.46,農,,,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,742120,3630,,0.0,0
安南區,房地(土地+建物),臺南市安南區理安街61~90號,92.1,住,,,10302,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0711022,108.21,3,2,2,有,無,2500000,23103,,0.0,0
北區,房地(土地+建物)+車位,臺南市北區北園街31~60號,13.69,商,,,10303,土地2建物1車位1,十層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870420,116.52,3,2,2,有,有,4100000,35187,坡道機械,0.0,0
安平區,房地(土地+建物),臺南市安平區育平八街31~60號,22.46,住,,,10303,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0821018,121.54,3,2,2,有,有,3200000,26329,,0.0,0
北區,房地(土地+建物),臺南市北區開元路249巷17弄1~30號,101.33,住,,,10303,土地4建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1021025,207.97,4,1,5,有,無,13060000,62798,,0.0,0
安平區,房地(土地+建物),臺南市安平區怡平里慶平路211~240號,6.96,商,,,10303,土地1建物1車位0,七層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840311,77.74000000000001,2,1,1,有,有,2430000,31258,,0.0,0
安平區,房地(土地+建物),臺南市安平區慶平路181~210號,4.44,商,,,10303,土地1建物1車位0,十一層,013,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841024,52.2,1,0,1,有,有,1500000,28736,,0.0,0
中西區,房地(土地+建物),臺南市中西區民權路三段181~210號,24.24,商,,,10304,土地1建物2車位0,五層，走廊,005,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0760616,115.45,3,2,2,有,無,2050000,17757,,0.0,0
安平區,房地(土地+建物),臺南市安平區慶平路181~210號,2.7,商,,,10303,土地1建物1車位0,十三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,30.75,1,1,1,有,有,1280000,41626,,0.0,0
安平區,土地,金城段1~30地號,106.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5872000,55396,,0.0,0
安平區,土地,金城段1~30地號,107.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5928000,55402,,0.0,0
安平區,房地(土地+建物),臺南市安平區慶平路181~210號,2.8,商,,,10304,土地1建物1車位0,四層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0841024,32.59,1,0,1,有,有,1250000,38355,,0.0,0
北區,房地(土地+建物),臺南市北區中樓里前鋒路271~300號,4.75,商,,,10303,土地1建物1車位0,八層,012,辦公商業大樓,商業用,鋼筋混凝土構造,0800123,52.96,0,1,1,有,有,1675000,31628,,0.0,0
安平區,土地,石門段1111~1140地號,5.29,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,182000,34405,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區安平區華平里建平八街450巷1~30號,16.56,住,,,10303,土地2建物1車位1,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830330,122.43,3,2,2,有,有,4420000,36102,坡道平面,0.0,0
北區,建物,臺南市北區公園路918巷8弄1~30號,0.0,,,,10303,土地0建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1020204,247.45,4,1,4,有,無,8300000,33542,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區健康三街151~180號,17.62,住,,,10303,土地1建物1車位1,八層,014,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0950822,163.85000000000002,3,2,2,有,有,6500000,39670,坡道平面,0.0,0
北區,建物,臺南市北區公園路597巷1~30號,0.0,,,,10303,土地0建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701027,128.01,3,2,2,有,無,830000,6484,,0.0,0
